iso_label,iso_score,dbscan_label,dbscan_score,hybrid_score,hybrid_label
1,0.5070528816803372,0,0.9062389819993444,0.6667273218079401,1
1,0.5083389618844666,0,0.903506112569335,0.6664058221584139,1
1,0.5227141610533828,0,0.908123009013667,0.6768777002374965,1
1,0.5035039211448128,0,0.9019641495235524,0.6628880124963087,1
0,0.4944132153477707,0,0.8992029666942197,0.6563291158863502,1
0,0.4986411016394565,0,0.8998016803587527,0.659105333127175,1
1,0.5083125530544408,0,0.8991176491249883,0.6646345914826598,1
1,0.5306927910041436,0,0.8910241285661533,0.6748253260289475,1
1,0.5356812746901343,0,0.8959702049518344,0.6797968467948143,1
1,0.5367089403002887,0,0.8939984582073499,0.6796247474631132,1
1,0.5174261560023594,0,0.891234278366778,0.6669494049481268,1
1,0.5494699462885295,0,0.8907787054122269,0.6859934499380085,1
1,0.5403035496980688,0,0.9002580922082929,0.6842853667021584,1
0,0.4923097136105316,0,0.8994414267692944,0.6551623988740367,1
1,0.5047509149692306,0,0.9116532565302908,0.6675118515936547,1
1,0.508657489919035,0,0.9206396766044784,0.6734503645932124,1
1,0.5109971830830853,0,0.9181767038750188,0.6738689913998587,1
1,0.5176838569350493,0,0.9085983343564,0.6740496479035896,1
1,0.5085437327249269,0,0.9048650043591968,0.667072241378635,1
0,0.4995678530651115,0,0.8972236707039166,0.6586301801206336,1
0,0.4887583732159086,0,0.8938224724660484,0.6507840129159645,1
0,0.4908166661241734,0,0.8974181502247315,0.6534572597643966,1
0,0.492669840990886,0,0.8994116360603049,0.6553665590186536,1
0,0.4984020418020632,0,0.9010310680713808,0.6594536523097903,1
0,0.4969238089111639,0,0.8979599256508544,0.6573382556070401,1
1,0.5024592637010439,0,0.8904979922778078,0.6576747551317494,1
0,0.4987501022969415,0,0.8880634359781531,0.6544754357694261,1
0,0.4930342719432453,0,0.8831259259346752,0.6490709335398173,1
1,0.5024592637010439,0,0.8860870373011407,0.6559103731410827,1
0,0.4939218593506989,0,0.8859843672410617,0.650746862506844,1
0,0.4949744380591788,0,0.8907595972034218,0.653288501716876,1
0,0.4953828732820967,0,0.8945770036638458,0.6550605254347963,1
0,0.4992892043901751,0,0.8991986028185707,0.6592529637615333,1
1,0.5043015835083609,0,0.9003696815284219,0.6627288227163852,1
0,0.4977711852787289,0,0.8969575531123664,0.6574457324121838,1
1,0.5530824489299877,0,0.894882246845111,0.689802368096037,1
0,0.4965195549537038,0,0.8877821596576088,0.6530245968352658,1
0,0.4885613432428863,0,0.8847122459553345,0.6470217043278657,1
0,0.4751591044556997,0,0.8751008565369681,0.635135805288207,1
0,0.4798441515760203,0,0.876110872469902,0.638350839933573,1
0,0.4739709106126312,0,0.8804770049666389,0.6365733483542343,1
0,0.4757544913292605,0,0.8801151214836881,0.6374987433910315,1
0,0.4775361355395103,0,0.8794441066256109,0.6382993239739505,1
0,0.4803591874699709,0,0.8850028893725765,0.6422166682310131,1
0,0.4792766587646483,0,0.8841799277162627,0.6412379663452941,1
0,0.4823702874148976,0,0.879071188877944,0.6410506480001161,1
0,0.4814279193040655,0,0.8811413530588725,0.6413132928059884,1
0,0.4777690260100246,0,0.8834052898342662,0.6400235315397212,1
0,0.479996384391976,0,0.8819122688149786,0.6407627381611771,1
0,0.4826783739567503,0,0.8806564703875244,0.6418696125290599,1
0,0.4811948990422899,0,0.8797447884311858,0.6406148547978483,1
0,0.4816419248651236,0,0.8794180199503354,0.6407523628992082,1
0,0.4849365586891844,0,0.8760163547676361,0.641368477120565,1
0,0.483621294671849,0,0.8700733587986546,0.6382021203225712,1
1,0.5163597962105142,0,0.8755904261919236,0.6600520482030781,1
0,0.4955996046337294,0,0.8768459212413482,0.6480981312767768,1
0,0.4792377903422093,0,0.8712687790657947,0.6360501858316434,1
0,0.4765477854964761,0,0.8724218591130134,0.634897414943091,1
0,0.4763638628760718,0,0.8729265327167866,0.6349889308123577,1
0,0.4790142117831459,0,0.8692990336894317,0.6351281405456602,1
0,0.4759323193891199,0,0.8657361937991268,0.6318538691531227,1
1,0.506952744701874,0,0.8654322940955742,0.6503445644593542,1
0,0.4816584300641444,0,0.8640077463191196,0.6345981565661345,1
0,0.4811924209440955,0,0.8622186147412724,0.6336028984629662,1
0,0.4857206521284193,0,0.8592067151841806,0.6351150773507238,1
0,0.4858623841754408,0,0.8660718592994026,0.6379461742250255,1
0,0.4870244725002737,0,0.8663232184577329,0.6387439708832574,1
0,0.4864389581273659,0,0.8596036917787216,0.6357048515879082,1
0,0.4892015997546142,0,0.85401944206322,0.6351287366780565,1
0,0.4873362698338148,0,0.8493152960133427,0.6321278803056259,1
0,0.4864750574136964,0,0.841416630599706,0.6284516866881003,1
0,0.48850326031449,0,0.8311988120182748,0.625581480996004,1
0,0.4830970528985814,0,0.8245759846222572,0.6196886255880517,1
0,0.4824845835595174,0,0.8150144214112544,0.6154965187002122,1
0,0.4879529267636553,0,0.8082817801010257,0.6160844680986035,1
0,0.4904921681217279,0,0.7997354308601969,0.6141894732171156,1
0,0.4896657923919152,0,0.7952411865519552,0.6118959500559312,1
0,0.4889760735900333,0,0.7918840888565476,0.610139279696639,1
0,0.4894491922632806,0,0.7917565752664474,0.6103721454645473,1
1,0.5071948299504181,0,0.7900908745039449,0.6203532477718288,1
0,0.495945108641141,0,0.7877379723718803,0.6126622541334367,1
1,0.5536063788767942,0,0.7907064267664459,0.6484463980326549,1
1,0.5681009902082852,0,0.7929654605852777,0.6580467783590822,1
1,0.5481716279142612,0,0.788999775524452,0.6445028869583376,1
1,0.5049490164732827,0,0.7848041925518735,0.616891086904719,1
1,0.5271829465440022,0,0.7824679546585822,0.6292969497898342,1
0,0.4934884831263798,0,0.7790158273683743,0.6076994208231776,1
1,0.5025057136645277,0,0.7742200910862965,0.6111914646332353,1
0,0.5009223819329461,0,0.7731030047499566,0.6097946310597504,1
1,0.5050053108309076,0,0.7708238355379754,0.6113327207137347,1
1,0.513539212040083,0,0.7703481093296491,0.6162627709559094,1
1,0.5374804859536668,0,0.7658007939405611,0.6288086091484246,1
1,0.5193956287712251,0,0.761613865991528,0.6162829236593463,1
1,0.5174034236991598,0,0.7561853390809826,0.6129161898518889,1
1,0.5074995868997416,0,0.7513563000756055,0.6050422721700872,1
1,0.5081962879117548,0,0.7488680282450528,0.604464984045074,1
1,0.5226648829884047,0,0.7441199699570245,0.6112469177758526,1
1,0.5089936619861567,0,0.7392876944868392,0.6011112749864297,1
1,0.5117329203921732,0,0.7369047760396692,0.6018016626511716,1
1,0.5018580073940371,0,0.7292997854628472,0.5928347186215612,0
0,0.4947312362041201,0,0.7212305673395137,0.5853309686582775,0
1,0.5028403517460802,0,0.7155565858243942,0.5879268453774058,0
0,0.4946892108340248,0,0.7092989268840431,0.5805330972540321,0
0,0.4787149891613569,0,0.7030051675315393,0.5684310605094298,0
0,0.4820738868701298,0,0.7012770241467597,0.5697551417807818,0
0,0.4926966691906552,0,0.6986572977520714,0.5750809206152216,0
0,0.4988404596444837,0,0.6994558799080587,0.5790866277499137,0
0,0.4900710357979559,0,0.6991169152764466,0.5736893875893522,0
1,0.5032785035883962,0,0.6998419484445586,0.5819038815308613,0
1,0.5017925419552152,0,0.6988261566958759,0.5806059878514794,0
0,0.4856711598335436,0,0.6983106116458401,0.5707269405584622,0
0,0.4871713737558077,0,0.6986654050040247,0.5717689862550945,0
1,0.5097303030025004,0,0.6994651959324505,0.5856242601744804,0
0,0.4860798370882874,0,0.6977639138444551,0.5707534677907544,0
1,0.5051649213862365,0,0.6969798017446419,0.5818908735295987,0
0,0.4936590734919923,0,0.6926726091729556,0.5732644877643776,0
0,0.4873397933397175,0,0.6880041682060433,0.5676055432862478,0
0,0.4821116226094665,0,0.6837757707514689,0.5627772818662675,0
0,0.4685179732112757,0,0.6768786719705367,0.5518622527149801,0
0,0.4565708389406194,0,0.6698330858681235,0.541875737711621,0
0,0.4648271517760536,0,0.6657741753337154,0.5452059611991182,0
0,0.4663317435122767,0,0.6584375667432539,0.5431740728046676,0
0,0.495907002376868,0,0.6503491972220853,0.5576838803149549,0
1,0.5174253472801855,0,0.642462462013443,0.5674401931734885,0
1,0.5089459746645737,0,0.6333413638227888,0.5587041303278597,0
0,0.4519211311545258,0,0.6206862934805372,0.5194271960849304,0
0,0.4275187444247131,0,0.6134718496612152,0.5018999865193139,0
0,0.4234746090341618,0,0.6048406012106311,0.4960210059047495,0
0,0.4132833688691208,0,0.5941325045813498,0.4856230231540124,0
0,0.4011879995003842,0,0.5856816754536592,0.4749854698816942,0
0,0.4016856128710068,0,0.5739879396797232,0.47060654359449333,0
0,0.4014209125480895,0,0.564855913288789,0.4667949128443693,0
0,0.3961882471357454,0,0.5553111759143378,0.45983741864718236,0
0,0.3912333108035311,0,0.5504309447150424,0.4549123643681356,0
0,0.3963959566345663,0,0.5462882536687595,0.4563528754482436,0
0,0.3845757955682214,0,0.5410630400153156,0.44717069334705906,0
0,0.3755988840252884,0,0.5281955154925205,0.43663753661218124,0
0,0.3792630228225684,0,0.5228568384919472,0.4367005490903199,0
0,0.3686823102629173,0,0.514058694783105,0.42683286407099236,0
0,0.3625308187825665,0,0.5036891564544398,0.41899415385131583,0
0,0.3701488146771498,0,0.4959778148357684,0.4204804147405973,0
0,0.4070935666639699,0,0.4953005560141793,0.44237636240405365,0
0,0.4019695956964998,0,0.4919496186609935,0.4379616048822973,0
0,0.4324054571672659,0,0.4884649095714273,0.45482923812893045,0
0,0.4065854528470387,0,0.4898347768548353,0.4398851824501573,0
0,0.3806760552937961,0,0.4941695939314124,0.4260734707488426,0
0,0.3607792542246334,0,0.4903919141553135,0.4126243181969055,0
0,0.3478094437762726,0,0.4821457617366131,0.40154397096040884,0
0,0.3579995435440034,0,0.4783483515464571,0.4061390667449849,0
0,0.3596243892890142,0,0.4699269825079442,0.4037454265765862,0
0,0.3399756504303123,0,0.4628389203092646,0.3891209583818932,0
0,0.3329140304832796,0,0.4565775824407295,0.38237945126625955,0
0,0.3277126071748456,0,0.4568931273445358,0.3793848152427217,0
0,0.3321774591521855,0,0.4606372766999554,0.38356138617129343,0
0,0.3284555111341286,0,0.4563810968421455,0.3796257454173354,0
0,0.3255479458625308,0,0.4510146263849213,0.375734618071487,0
0,0.3174718280336506,0,0.4524647356021782,0.3714689910610617,0
0,0.3173449528507814,0,0.445312217353452,0.3685318586518497,0
0,0.2959570568401956,0,0.4357573352369455,0.3518771681988956,0
0,0.2966057204771206,0,0.4378038879205954,0.3530849874545105,0
0,0.3119504174880948,0,0.4366321360598769,0.36182310491680764,0
0,0.3057523576595342,0,0.4319209068357477,0.3562197773300196,0
0,0.3287053482520692,0,0.4346845641033547,0.3710970345925834,0
0,0.322623326020176,0,0.4341433173820511,0.3672313225649261,0
0,0.3090693527345695,0,0.4297466988625751,0.3573402911857717,0
0,0.2976767968193334,0,0.4274708488304252,0.3495944176237701,0
0,0.3129747322817239,0,0.4261180415832499,0.3582320560023343,0
0,0.3010276801578889,0,0.422229254771518,0.34950831000334054,0
0,0.2945563077969299,0,0.4221436794746214,0.3455912564680065,0
0,0.3088816189037365,0,0.4181178068805813,0.35257609409447443,0
0,0.3080356746468631,0,0.4195421228433984,0.3526382539254772,0
0,0.3292714503363093,0,0.4214358983941512,0.36613722955944605,0
0,0.2879639426662715,0,0.4177933806049236,0.33989571784173234,0
0,0.2927244931186346,0,0.4181360988426334,0.3428891354082341,0
0,0.3019003613148578,0,0.422750648890152,0.35024047634497546,0
0,0.2927303293408563,0,0.4164338101700423,0.34221172167253067,0
0,0.287045786277699,0,0.4104423285182069,0.3364044031739022,0
0,0.3388976433611163,0,0.4096110229923697,0.36718299521361764,0
0,0.2937073285988213,0,0.398944378580802,0.3358021485916136,0
0,0.2752381461370249,0,0.3995663941166592,0.3249694453288786,0
0,0.2774486937285352,0,0.4039377627653659,0.32804432134326744,0
0,0.285620651789916,0,0.4084651664993061,0.33475845767367207,0
0,0.2764666538390452,0,0.406674368090703,0.32854973953970834,0
0,0.2833497930693434,0,0.412783768192986,0.3351233831188004,0
0,0.2817222229426899,0,0.410237595227757,0.33312837185671673,0
0,0.2831590317964371,0,0.4063535049451728,0.33243682105593136,0
0,0.2983794585909112,0,0.4029376703742024,0.3402027433042277,0
0,0.3060729870215021,0,0.4047074756522731,0.3455267824738105,0
0,0.2931045629913852,0,0.4009675810755463,0.33624977022504965,0
0,0.2916457751935093,0,0.3990078962918344,0.33459062363283937,0
0,0.2725205287411852,0,0.4003591017570091,0.3236559579475148,0
0,0.2723920641149077,0,0.3957705483386382,0.3217434578043999,0
0,0.2598919981269896,0,0.3908906117108927,0.31229144356055083,0
0,0.2668991171811918,0,0.3904791903216815,0.3163311464373877,0
0,0.2681961065040746,0,0.3892253513522552,0.31660780444334685,0
0,0.2565355556993796,0,0.3832689953485205,0.30722893155903597,0
0,0.3191746127658759,0,0.3847664814131697,0.34541136022479346,0
0,0.3528737371785456,0,0.3919381450952854,0.36849950034524154,0
0,0.3240589502886991,0,0.386209723190693,0.34891925944949664,0
0,0.269162357740095,0,0.382247345949233,0.31439635302375024,0
0,0.2501575545805393,0,0.3800158732501046,0.30210088204836544,0
0,0.2557048170411589,0,0.3822613236221359,0.3063274196735497,0
0,0.2397519734818533,0,0.3730865639065813,0.29308580965174447,0
0,0.2689070835954443,0,0.3725398088979632,0.31036017371645186,0
0,0.2721028610814113,0,0.3677598961813285,0.3103656751213782,0
0,0.2928140007810286,0,0.3711966074134011,0.3241670434339776,0
0,0.2875349782445211,0,0.3671351105032873,0.31937503114802757,0
0,0.2732100204258285,0,0.3688881912720565,0.3114812887643197,0
0,0.2601494560036621,0,0.3655855853635199,0.30232390774760526,0
0,0.2449848483955959,0,0.3639107883162618,0.2925552243638623,0
0,0.2404853612777692,0,0.3604060685689386,0.2884536441942369,0
0,0.2517436383559135,0,0.3607690084438079,0.29535378639107124,0
0,0.2421690404520554,0,0.3601938607371657,0.2893789685660995,0
0,0.2710964553845248,0,0.3612528597771471,0.30715901714157373,0
0,0.2423726004692609,0,0.3655797457969979,0.2916554586003557,0
0,0.2386930204864289,0,0.3635485874618022,0.2886352472765782,0
0,0.2993501373816626,0,0.3695095311169236,0.327413894875767,0
0,0.23307637789114,0,0.3642075670369599,0.28552885354946794,0
0,0.2389244429810224,0,0.3654650833169085,0.28954069911537683,0
0,0.2628468521413226,0,0.3662580479587979,0.3042113304683127,0
0,0.2493556404979349,0,0.3698974654496763,0.2975723704786315,0
0,0.2596359729100442,0,0.3650303872108622,0.3017937386303714,0
0,0.2515446929948348,0,0.3666947960122792,0.29760473420181255,0
0,0.2807607483564399,0,0.371443205021962,0.31703373102264876,0
0,0.2979510735297369,0,0.3666779294900767,0.32544181591387283,0
0,0.289087666932279,0,0.3606482881969865,0.317711915438162,0
0,0.2290433245563318,0,0.3601953234659731,0.2815041241201883,0
0,0.2442113956564878,0,0.3591295517851496,0.2901786581079525,0
0,0.2378658120343411,0,0.3559266226101666,0.2850901362646713,0
0,0.2457101754659814,0,0.3566873045683281,0.2901010271069201,0
0,0.2300218823018152,0,0.3599820495557907,0.2820059492034054,0
0,0.2538850738414411,0,0.3618894306723728,0.29708681657381375,0
0,0.2671851409098896,0,0.3632983668834187,0.30563043129930123,0
0,0.2239681090830344,0,0.3592101136308654,0.2780649109021668,0
0,0.2213307425722257,0,0.357483842419506,0.2757919825111378,0
0,0.2355305113984753,0,0.3576676537202131,0.28438536832717043,0
0,0.223361213550128,0,0.3536167665747818,0.2754634347599895,0
0,0.2285293376193985,0,0.3540789969851071,0.27874920136568193,0
0,0.2344681010417705,0,0.3616679496659917,0.285348040491459,0
0,0.2438461443608999,0,0.3678687756538416,0.2934551968780766,0
0,0.23003438204456,0,0.3621173258445838,0.28286755956456955,0
0,0.2364620172758449,0,0.3628607137247885,0.28702149585542236,0
0,0.2353932782457012,0,0.3642035762975744,0.2869173974664505,0
0,0.2219521897728774,0,0.35892817399749,0.2767425834627224,0
0,0.2235344562169801,0,0.3572039521664587,0.2770022545967715,0
0,0.2605122831979606,0,0.3577568966330008,0.2994101285719767,0
0,0.2836215737490339,0,0.3588277941050018,0.3137040618914211,0
0,0.2703500718376996,0,0.3553943209316871,0.3043677714752946,0
0,0.2650413230591346,0,0.351852849705999,0.29976593371788035,0
0,0.2944482270318002,0,0.3494679819748713,0.31645612900902864,0
0,0.2393507052240624,0,0.3481398876349951,0.2828663781884355,0
0,0.2447589145218502,0,0.3486731800236169,0.28632462072255693,0
0,0.2459776594925118,0,0.3493683569074144,0.2873339384584729,0
0,0.24047846134985,0,0.3490318963975681,0.28389983536893726,0
0,0.2412741520234939,0,0.3477459310929416,0.283862863651273,0
0,0.2541057814248902,0,0.3467159686082955,0.2911498562982523,0
0,0.2666187027046318,0,0.3436460307598099,0.297429633926703,0
0,0.2783750205917434,0,0.3436492376091119,0.3044847073986908,0
0,0.2680012146276963,0,0.3431184607978793,0.2980481130957695,0
0,0.2433293521581272,0,0.3446330481419726,0.2838508305516654,0
0,0.2653428800478771,0,0.3472692601657919,0.29811343209504304,0
0,0.264703230275727,0,0.347835210742781,0.2979560224625486,0
0,0.2501363750141272,0,0.3471143800315451,0.2889275770210944,0
0,0.2266441973382568,0,0.3507783149001579,0.27629784436301724,0
0,0.2309530161153844,0,0.3502764659483279,0.2786823960485618,0
0,0.2273015007964542,0,0.3477902061522919,0.27549698293878927,0
0,0.2246483899693163,0,0.3442219211756966,0.2724778024518684,0
0,0.2177620387145761,0,0.3452963238847613,0.2687757527826502,0
0,0.2397373871318976,0,0.3372768339922279,0.2787531658760297,0
0,0.215589847159642,0,0.330601158130608,0.2615943715480284,0
0,0.231378861467096,0,0.3264925260871504,0.2694243273151178,0
0,0.2028767986640034,0,0.3234510963527659,0.25110651773950843,0
0,0.2106181363893187,0,0.3218082606876971,0.2550941861086701,0
0,0.2067351144220665,0,0.3245393362858054,0.25385680316756204,0
0,0.2075888993556078,0,0.3261407968849454,0.25500965836734285,0
0,0.2404658491801398,0,0.3269410111924038,0.2750559139850454,0
0,0.2431559649585828,0,0.3262542957926203,0.2763952972921978,0
0,0.205039394197,0,0.3238552908664013,0.2525657528647605,0
0,0.2180972719367752,0,0.3248572382415341,0.26080125845867874,0
0,0.2050752745325554,0,0.3232320020633774,0.2523379655448842,0
0,0.2186054674524611,0,0.329517740984654,0.26297037686533825,0
0,0.2364614634027254,0,0.3342370372738751,0.2755716929511853,0
0,0.2237205869243812,0,0.3296801890322712,0.2661044277675372,0
0,0.2176252528412456,0,0.3280202927710778,0.2617832688131785,0
0,0.2087130439778455,0,0.3307152863880965,0.2575139409419459,0
0,0.2095430458778694,0,0.3277739016764951,0.25683538819731966,0
0,0.2510183939901153,0,0.3252432129234777,0.28070832156346026,0
0,0.2345113969952555,0,0.3280256703464635,0.27191710633573873,0
0,0.253583191508569,0,0.3242484773522494,0.2818493058460412,0
0,0.2782173757483858,0,0.3237880275498018,0.29644563646895217,0
0,0.2351236693282877,0,0.3218805462066308,0.269826420079625,0
0,0.2474286002726292,0,0.323601034851369,0.2778975741041251,0
0,0.2445333864416328,0,0.3205565150252891,0.2749426378750953,0
0,0.211126001541232,0,0.3218549645330026,0.25541758673794024,0
0,0.2138306436415292,0,0.3267845267256005,0.25901219687515775,0
0,0.2148041746155909,0,0.3274039776270886,0.25984409582018997,0
0,0.2212365892850102,0,0.325144840682015,0.2627998898438121,0
0,0.2283735849218167,0,0.3280076242042112,0.26822720063477445,0
0,0.2519619651603491,0,0.3294312526619249,0.28294968016097943,0
0,0.2391689688724525,0,0.3210879980228991,0.27193658053263114,0
0,0.2033226607001123,0,0.3146136113936681,0.24783904097753462,0
0,0.2373672478910887,0,0.314530500169206,0.2682325488023356,0
0,0.2059039535412674,0,0.3140395364321268,0.24915818669761117,0
0,0.1971747871514579,0,0.3166138195707298,0.2449504001191667,0
0,0.2053078696951791,0,0.3229577158773035,0.25236780816802884,0
0,0.2360742749490811,0,0.3299120505769618,0.27360938520023337,0
0,0.2410887669552649,0,0.3313530687959526,0.27719448769154,0
0,0.2031483190021673,0,0.3238594824636592,0.25143278438676403,0
0,0.2180582052139218,0,0.3231736639076988,0.2601043886914326,0
0,0.1998382157082338,0,0.3213069420671481,0.24842570625179952,0
0,0.2320625937886138,0,0.3223543215558282,0.2681792848954996,0
0,0.2702891761312448,0,0.3223583054611981,0.2911168278632261,0
0,0.2320998587432189,0,0.3233525830350727,0.2686009484599604,0
0,0.2283251439367414,0,0.3226375016332881,0.26605008701536004,0
0,0.2294642509052525,0,0.319183197166028,0.2653518294095627,0
0,0.2011093758085915,0,0.3127818516590387,0.2457783661487704,0
0,0.1942206860815932,0,0.3122549937287622,0.2414344091404608,0
0,0.1991360094641346,0,0.3098255203398102,0.24341181381440485,0
0,0.2145880971515827,0,0.3063252460103998,0.2512829566951095,0
0,0.2121112210166743,0,0.3061029899349402,0.24970792858398064,0
0,0.2090488664969849,0,0.3060127519134647,0.2478344206635768,0
0,0.2339962575287099,0,0.3094263978561792,0.2641683136596976,0
0,0.2353997314266669,0,0.3167222376491598,0.2679287339156641,0
0,0.2181916114579818,0,0.3206956046293319,0.25919320872652185,0
0,0.2480698332164137,0,0.3288883879258207,0.28039725510017655,0
0,0.2564448525425525,0,0.334076838522286,0.2874976469344459,0
0,0.2152239735097298,0,0.3329341027240655,0.2623080251954641,0
0,0.2174550755549862,0,0.332669387084871,0.2635408001669401,0
0,0.211371842884064,0,0.3289724740022194,0.25841209533132614,0
0,0.2110505352868884,0,0.319503310024081,0.2544316451817654,0
0,0.2166699498809532,0,0.3208894849305297,0.2583577639007838,0
0,0.2016281762068072,0,0.3199372154117719,0.24895179188879307,0
0,0.2269379707959414,0,0.3146304785150799,0.2620149738835968,0
0,0.2023107062620227,0,0.316649968158972,0.24804641102080244,0
0,0.2021532729149538,0,0.3182089401757499,0.24857553981927225,0
0,0.2089531893508099,0,0.3206153156832722,0.25361803988379483,0
0,0.2074038357154671,0,0.3255764465922784,0.2546728800661916,0
0,0.2196586605667889,0,0.3261126753390194,0.2622402664756811,0
0,0.201549396033514,0,0.323651352914404,0.25039017878587,0
0,0.2069064093106388,0,0.3220253615132947,0.2529539901917012,0
0,0.2009363183851724,0,0.3156455433470305,0.24682000836991563,0
0,0.2004449184751328,0,0.3131444626945913,0.2455247361629162,0
0,0.2101128358362229,0,0.3192600644850695,0.2537717272957616,0
0,0.1942316954312384,0,0.3186628958082662,0.2440041755820495,0
0,0.1954375841684551,0,0.3203716046146397,0.24541119234692896,0
0,0.2091273191657294,0,0.3251918240066622,0.25555312110210254,0
0,0.2076380978206593,0,0.3268343202302441,0.2553165867844932,0
0,0.2416673169947765,0,0.3291688244591573,0.2766679199805288,0
0,0.2163850113630715,0,0.3281820743400409,0.26110383655385927,0
0,0.2152674435079544,0,0.3294756483567589,0.2609507254474762,0
0,0.2160838513370987,0,0.327762284414461,0.2607552245680436,0
0,0.214598799848132,0,0.3226531136834764,0.25782052538226974,0
0,0.2080539229416488,0,0.3154580537048006,0.25101557524690954,0
0,0.2069137258344741,0,0.3201821544740543,0.2522210972903062,0
0,0.1967602188041435,0,0.3207027440151512,0.2463372288885466,0
0,0.2262458804283625,0,0.31680809459208,0.2624707660938495,0
0,0.2313195720085658,0,0.3209666680181568,0.2671784104124022,0
0,0.2222378519589235,0,0.3215647192575268,0.2619685988783648,0
0,0.2158763711204413,0,0.3224765656091112,0.2585164489159093,0
0,0.2281639431566466,0,0.3216648450481175,0.26556430391323493,0
0,0.2207935410317394,0,0.3235853952943973,0.2619102827368025,0
0,0.2184893947400999,0,0.3282592741721533,0.26239734651292124,0
0,0.2098755895379357,0,0.3293570517492536,0.25766817442246287,0
0,0.2130249653472731,0,0.3282473772232544,0.2591139300976656,0
0,0.214967765812319,0,0.3302877346259562,0.2610957533377739,0
0,0.2400970220067589,0,0.3375652666543031,0.27908431986577653,0
0,0.2826515234382392,0,0.3341175197137985,0.3032379219484629,0
0,0.2402621263751687,0,0.331727759129539,0.2768483794769168,0
0,0.2427689252845649,0,0.3287420809333612,0.27715818754408345,0
0,0.213929960671416,0,0.3316525289683807,0.2610189879902019,0
0,0.2343083694210036,0,0.3275886588502802,0.27162048519271426,0
0,0.2129703535911549,0,0.3263141303291154,0.2583078642863391,0
0,0.2122475475378563,0,0.3261774379948993,0.2578195037206735,0
0,0.238433280157475,0,0.330127020565757,0.2751107763207878,0
0,0.2529639712342055,0,0.3260418247929182,0.2821951126576906,0
0,0.2238502247907926,0,0.325393686027804,0.2644676092855972,0
0,0.2406072630143328,0,0.3315930759054147,0.2770015881707656,0
0,0.2655789620618991,0,0.3339225321679499,0.29291639010431947,0
0,0.2375452751101691,0,0.3305963933218886,0.27476572239485686,0
0,0.2354999331816348,0,0.3362035185714842,0.2757813673375746,0
0,0.2479559774853613,0,0.3371070810924392,0.28361641892819245,0
0,0.2173468033663282,0,0.3295373078861321,0.2622230051742498,0
0,0.2056222078279228,0,0.3334456512457866,0.25675158519506835,0
0,0.2242092065901525,0,0.3386653199074474,0.2699916519170705,0
0,0.2070253944035138,0,0.3326686744601083,0.2572827064261516,0
0,0.2115621641143549,0,0.3309495363563008,0.25931711301113325,0
0,0.2078658983208902,0,0.3300501530898462,0.2567396002284726,0
0,0.2128435341517285,0,0.3238093758177557,0.25722987081813936,0
0,0.2258520282808928,0,0.3162984574939176,0.2620305999661027,0
