Temperature,Humidity,Light,Loudness
0.31515272509482906,0.3822527551166453,0.38000000000000045,0.2218415417558887
0.3153922938710319,0.382081007585516,0.3840000000000007,0.22441113490364026
0.31587143142343754,0.382081007585516,0.3880000000000006,0.24154175588865096
0.31670992214014754,0.3818806354658652,0.3880000000000006,0.24325481798715204
0.31682970652824893,0.38133676828395596,0.38400000000000034,0.25524625267665957
0.31694949091635033,0.3808215256905682,0.38000000000000045,0.2698072805139186
0.3174685565981231,0.38047803062830976,0.38400000000000034,0.2749464668094218
0.31782790976242736,0.3797910405037928,0.37600000000000017,0.267237687366167
0.31782790976242736,0.37927579791040505,0.3719999999999999,0.25438972162740897
0.3174685565981231,0.37893230284814655,0.3719999999999999,0.24453961456102782
0.3162307845877418,0.37893230284814655,0.3719999999999999,0.2406852248394004
0.31523258135356336,0.3798196650923143,0.3639999999999997,0.23254817987152032
0.3146336594130562,0.3810505223987405,0.3719999999999999,0.23040685224839397
0.3139149530844477,0.3821096321740375,0.3719999999999999,0.23040685224839397
0.31327610301457354,0.38354086160011447,0.3719999999999999,0.23383297644539608
0.3136753843082449,0.38497209102619145,0.3719999999999999,0.2235546038543897
0.3139149530844477,0.38534421067697144,0.384,0.23083511777301924
0.31451387502495487,0.38534421067697144,0.384,0.2471092077087794
0.31535236574166475,0.3848003434950622,0.3960000000000001,0.2513918629550321
0.31647035336394463,0.38425647631315296,0.40400000000000025,0.2552462526766595
0.3169494909163503,0.38354086160011447,0.4,0.26895074946466807
0.317428628468756,0.38279662229855443,0.3879999999999999,0.27451820128479654
0.3170692753044517,0.382453127236296,0.384,0.26038543897216276
0.3165901377520461,0.3826534993559467,0.37600000000000017,0.26937901498929334
0.3158714314234376,0.3821096321740375,0.3720000000000002,0.25781584582441114
0.31511279696546196,0.38173751252325744,0.3760000000000005,0.25096359743040686
0.3135156717907764,0.3821096321740375,0.3800000000000008,0.24753747323340472
0.31199840287482505,0.382825246887076,0.3840000000000007,0.24539614561027837
0.310241565182671,0.38405610419350217,0.3840000000000007,0.24796573875803
0.30912357756039105,0.3862029483326177,0.38000000000000045,0.2710920770877944
0.3088840087841882,0.38780592528982394,0.38000000000000045,0.26723768736616704
0.30900379317228965,0.38886503506512093,0.37600000000000017,0.26680942184154177
0.3092832900778596,0.3895806497781594,0.38000000000000006,0.2710920770877944
0.3100419245358353,0.38995276942893947,0.38000000000000006,0.26038543897216276
0.31052106208824093,0.38940890224703023,0.38400000000000034,0.25567451820128484
0.3106408464763424,0.38940890224703023,0.38800000000000023,0.2535331905781585
0.3111199840287481,0.3890654071847718,0.3920000000000005,0.2505353319057816
0.31123976841684947,0.3885215400028625,0.3920000000000005,0.24325481798715204
0.31123976841684947,0.38814942035208244,0.38800000000000023,0.24668094218415418
0.31175883409862226,0.3883211678832117,0.384,0.2291220556745182
0.3122778997803951,0.38780592528982394,0.3759999999999998,0.2394004282655246
0.31267718107406645,0.38763417775869474,0.37199999999999955,0.24025695931477514
0.3133160311439407,0.38709031057678545,0.35999999999999943,0.24839400428265526
0.313675384308245,0.3864033204522685,0.35999999999999943,0.25396145610278376
0.3132761030145736,0.3855159582081008,0.3639999999999997,0.2518201284796574
0.31263725294469935,0.38534421067697155,0.3639999999999997,0.25610278372591005
0.31175883409862226,0.38534421067697155,0.3639999999999997,0.2565310492505353
0.31123976841684947,0.38605982539001005,0.3719999999999999,0.25738758029978587
0.31052106208824093,0.3864033204522685,0.3719999999999999,0.2505353319057816
0.3092832900778596,0.38677544010304854,0.3679999999999996,0.25781584582441114
0.3080455180674783,0.3872906826964363,0.3719999999999999,0.2505353319057816
0.30692753044519844,0.3876341777586948,0.37600000000000017,0.2505353319057816
0.30545018965861426,0.3880062974094748,0.37600000000000017,0.24839400428265526
0.30481133958874007,0.3885501645913841,0.37600000000000017,0.24967880085653107
0.3050509083649429,0.3892657793044226,0.37600000000000017,0.2531049250535332
0.3052904771411457,0.3896378989552026,0.37600000000000017,0.2531049250535332
0.30564983030545,0.3900100186059826,0.3719999999999999,0.24411134903640264
0.30660810541026134,0.3898096464863318,0.3639999999999997,0.24282655246252682
0.3078458774206427,0.3894375268355518,0.368,0.235117773019272
0.3091235775603911,0.38889365965364253,0.368,0.2402569593147752
0.31036134957077244,0.3883497924717333,0.35999999999999976,0.24582441113490366
0.3113595528049509,0.38797767282095325,0.35999999999999976,0.24796573875803002
0.3118786184867237,0.38797767282095325,0.35999999999999976,0.24582441113490366
0.3115192653224194,0.387805925289824,0.35599999999999954,0.2505353319057816
0.3108804152525452,0.387805925289824,0.3519999999999996,0.2453961456102784
0.310281493312038,0.3881494203520825,0.3519999999999996,0.23683083511777303
0.3098023557596324,0.38852154000286254,0.3519999999999996,0.24411134903640258
0.30868436813735245,0.3890654071847718,0.3519999999999996,0.24753747323340472
0.3074465961269711,0.3903248890797196,0.3519999999999996,0.2599571734475375
0.30592932721101984,0.3919278660369258,0.3639999999999997,0.26038543897216276
0.30453184268317,0.3935594675826536,0.3679999999999996,0.2625267665952891
0.3031343581553202,0.3951624445398599,0.3639999999999997,0.2629550321199144
0.30261529247354735,0.3964219264348076,0.35999999999999976,0.2612419700214133
0.302216011179876,0.3971375411478461,0.35599999999999987,0.2586723768736617
0.3018566580155717,0.3978531558608846,0.3479999999999997,0.2531049250535332
0.301377520463166,0.3978531558608846,0.33599999999999997,0.25524625267665957
0.300499101617089,0.3976814083297554,0.3280000000000001,0.2518201284796574
0.29978039528848044,0.3976814083297554,0.3160000000000004,0.2501070663811563
0.29902176083050475,0.39802490339201385,0.30800000000000055,0.24710920770877945
0.2983829107606305,0.39802490339201385,0.2960000000000008,0.24282655246252674
0.2979836294669591,0.39891226563618154,0.29200000000000087,0.24625267665952885
0.2986224795368333,0.39945613281809084,0.288000000000001,0.262526766595289
0.29834298263126335,0.39945613281809084,0.288000000000001,0.2543897216274089
0.29822319824316196,0.3992843852869616,0.28400000000000103,0.24068522483940039
0.2985026951487319,0.3991126377558324,0.28000000000000114,0.2449678800856531
0.2985026951487319,0.3983970230427939,0.28000000000000114,0.22612419700214131
0.2983829107606305,0.3978531558608846,0.28000000000000114,0.21627408993576017
0.2985026951487319,0.3978531558608846,0.27600000000000086,0.2265524625267666
0.2985026951487319,0.39802490339201385,0.2720000000000006,0.24068522483940047
0.29822319824316196,0.39819665092314305,0.26800000000000035,0.23554603854389727
0.29810341385506056,0.39819665092314305,0.26400000000000007,0.2501070663811563
0.2974645637851864,0.39819665092314305,0.2559999999999999,0.24796573875803
0.29710521062088213,0.3985687705739231,0.2559999999999999,0.2548179871520343
0.29698542623278074,0.3985687705739231,0.25199999999999995,0.2586723768736617
0.2967458574565779,0.39894089022470314,0.25199999999999995,0.2732334047109208
0.29662607306847644,0.39965650493774163,0.24400000000000013,0.28308351177730195
0.2963865042922736,0.4005438671819094,0.2400000000000002,0.27237687366167024
0.2956278698342979,0.4012308573064264,0.23200000000000037,0.27066381156316915
0.2943900978239166,0.40249033920137406,0.22800000000000048,0.25738758029978587
0.2931523258135353,0.40354944897667105,0.22800000000000048,0.25267665952890794
0.29115591934517837,0.4048089308716188,0.22400000000000056,0.24368308351177728
0.28880015971251716,0.406411907828825,0.22400000000000056,0.2526766595289079
0.28608504691555164,0.4080435093745528,0.22800000000000048,0.243254817987152
0.2829706528249148,0.4100186059825391,0.22400000000000056,0.24925053533190575
0.2796166899580751,0.4125375697724346,0.22000000000000064,0.24710920770877945
0.2770213615492111,0.4152282810934594,0.22000000000000064,0.2406852248394004
0.27514473946895557,0.4173751252325749,0.21600000000000072,0.23897216274089933
0.2741465362347771,0.41935022184056114,0.2120000000000008,0.25096359743040686
0.27390696745857424,0.4202375840847289,0.2120000000000008,0.2556745182012848
0.2743861050109799,0.42058107914698734,0.20400000000000099,0.24453961456102782
0.2747454581752842,0.42038070702733654,0.20400000000000099,0.2419700214132762
0.27522459572768987,0.42038070702733654,0.20400000000000099,0.2539614561027837
0.275823517668197,0.42000858737655655,0.20000000000000107,0.2381156316916488
0.27654222399680556,0.42000858737655655,0.19600000000000078,0.24068522483940039
0.27654222399680556,0.41983683984542725,0.19600000000000078,0.2526766595289079
0.27642243960870416,0.419665092314298,0.19600000000000078,0.24882226980728045
0.2761828708325013,0.419665092314298,0.19600000000000078,0.23683083511777295
0.2754641645038928,0.419665092314298,0.19600000000000078,0.25182012847965735
0.27386703932920725,0.420037211965078,0.19600000000000078,0.2376873661670235
0.2721102016370532,0.42075282667811653,0.19200000000000053,0.24368308351177723
0.27023357955679767,0.42235580363532277,0.19200000000000053,0.2608137044967879
0.26775803553603506,0.4246743953055675,0.19600000000000045,0.2650963597430406
0.2653623477740067,0.4279089738085015,0.19600000000000045,0.2569593147751605
0.26348572569375117,0.4314584227851725,0.19600000000000045,0.26081370449678787
0.26136953483729275,0.43520824388149426,0.20400000000000063,0.24582441113490355
0.2587342782990616,0.4387863174466868,0.20400000000000063,0.24282655246252666
0.2555799560790576,0.4421926434807501,0.2000000000000007,0.2329764453961455
0.2521062088241165,0.4459424645770718,0.2000000000000007,0.2291220556745181
0.2481133958874026,0.4498926577930443,0.2000000000000007,0.2291220556745181
0.24424036733879015,0.4541863460712753,0.19600000000000078,0.24154175588865087
0.24012777001397484,0.4586517818806355,0.20400000000000063,0.244967880085653
0.23613495707726093,0.4634893373407757,0.20800000000000055,0.2436830835117772
0.23226192852864846,0.4681265206812652,0.20800000000000055,0.2552462526766594
0.228388899980036,0.4729640761414055,0.2120000000000008,0.2552462526766594
0.22451587143142354,0.47762988407041657,0.20800000000000055,0.25182012847965723
0.2210421241764824,0.48229569199942757,0.20800000000000055,0.24411134903640247
0.21744859253343982,0.4864176327465294,0.20800000000000055,0.2535331905781583
0.21381513276103017,0.49071132102476034,0.21600000000000036,0.2488222698072804
0.2105809542822919,0.4946328896522113,0.2240000000000002,0.25481798715203413
0.20746656019165505,0.4983827107485331,0.22800000000000048,0.2505353319057815
0.20419245358354962,0.5021325318448548,0.22000000000000064,0.25910064239828684
0.2016769814334199,0.5060541004723058,0.22400000000000056,0.25910064239828684
0.1995607905769615,0.509460426506369,0.22000000000000064,0.2535331905781584
0.19744459972050316,0.5126950050093031,0.2120000000000008,0.24625267665952882
0.19584747454581758,0.5159295835122372,0.20800000000000055,0.24154175588865087
0.1947294869235377,0.5182767997710034,0.21200000000000047,0.23169164882226972
0.1938510680774606,0.5200801488478604,0.21200000000000047,0.23169164882226972
0.19337193052505494,0.5215113782739373,0.20800000000000055,0.225695931477516
0.19285286484328212,0.5225704880492343,0.21600000000000036,0.23126338329764445
0.19209423038530646,0.5232574781737512,0.22800000000000048,0.24154175588865087
0.19121581153922942,0.5246887075998282,0.22800000000000048,0.25396145610278364
0.18997803952884812,0.5262916845570345,0.22000000000000064,0.25224839400428256
0.18846077061289684,0.5280664090453699,0.22000000000000064,0.26723768736616693
0.1869834298263127,0.5298697581222269,0.2120000000000008,0.2693790149892933
0.18546616091036142,0.5322169743809931,0.2080000000000009,0.2629550321199142
0.18398882012377724,0.5343351939315871,0.20400000000000099,0.2539614561027836
0.18275104811339593,0.5364820380707027,0.2120000000000008,0.25952890792291206
0.18123377919744463,0.5386575067983397,0.22400000000000056,0.25139186295503196
0.17971651028149335,0.5409760984685844,0.22400000000000056,0.2492505353319056
0.1787183070473149,0.5427508229569199,0.22000000000000064,0.24325481798715187
0.1777201038131364,0.5443824245026476,0.22800000000000048,0.2556745182012846
0.17684168496705935,0.5456419063975954,0.22000000000000064,0.24496788008565296
0.17684168496705935,0.5465292686417631,0.2080000000000009,0.2505353319057814
0.17696146935516074,0.5468727637040216,0.2120000000000008,0.24967880085653088
0.17672190057895792,0.5472448833548016,0.2120000000000008,0.26381156316916476
0.17696146935516074,0.5472448833548016,0.20400000000000099,0.26124197002141314
0.17684168496705935,0.5472448833548016,0.2080000000000009,0.27280513918629534
0.17624276302655226,0.5472448833548016,0.2080000000000009,0.26980728051391845
0.1756438410860452,0.5481608701874908,0.20400000000000099,0.2625267665952889
0.17488520662806953,0.549391727493917,0.20400000000000099,0.2561027837259099
0.17388700339389104,0.5506225848003432,0.20400000000000099,0.24282655246252655
0.1731283689359154,0.5520538142264202,0.20400000000000099,0.25824411134903624
0.17213016570173692,0.5532846715328463,0.2080000000000009,0.25952890792291206
0.17125174685565986,0.5540002862458848,0.20400000000000063,0.26338329764453944
0.1703733280095828,0.5543724058966649,0.20800000000000055,0.26509635974304047
0.1692553403873029,0.5545727780163158,0.21200000000000047,0.27023554603854366
0.16777799960071874,0.554744525547445,0.20800000000000055,0.25353319057815826
0.16614094629666604,0.5558322599112635,0.21200000000000047,0.24925053533190558
0.16474346176881616,0.5576069843995991,0.22400000000000056,0.253104925053533
0.16362547414653625,0.5595820810075853,0.22000000000000064,0.25053533190578137
0.16314633659413058,0.5619006726778301,0.21600000000000072,0.24411134903640233
0.16338590537033343,0.5640475168169455,0.21600000000000072,0.23083511777301902
0.16402475544020764,0.5647631315299841,0.20400000000000063,0.24068522483940016
0.16466360551008188,0.5642192643480748,0.20400000000000063,0.24453961456102755
0.16554202435615892,0.5633032775153856,0.20800000000000055,0.24496788008565282
0.16602116190856459,0.5622155431515671,0.21200000000000047,0.2453961456102781
0.16650029946097028,0.5613281809073993,0.20800000000000018,0.25481798715203396
0.16685965262527452,0.5611564333762701,0.21600000000000036,0.25010706638115604
0.16697943701337592,0.5611564333762701,0.21200000000000047,0.24882226980728023
0.16721900578957877,0.5617003005581793,0.20800000000000055,0.2573875802997856
0.16721900578957877,0.5622441677400886,0.20400000000000063,0.2638115631691646
0.16697943701337595,0.5627880349219978,0.2080000000000009,0.26937901498929306
0.16673986823717313,0.5633319021039072,0.20400000000000099,0.2638115631691646
0.16626073068476746,0.5644196364677256,0.20400000000000099,0.26423982869378987
0.16514274306248755,0.5649635036496349,0.2080000000000009,0.25310492505353294
0.1643841086045119,0.5658508658938026,0.20400000000000063,0.2591006423982867
0.16326612098223203,0.5670817232002289,0.20000000000000034,0.2556745182012845
0.16214813335995212,0.5685129526263059,0.20400000000000026,0.2573875802997856
0.1612697145138751,0.5697724345212537,0.20400000000000026,0.243683083511777
0.16055100818526657,0.5715471590095891,0.20000000000000034,0.24582441113490336
0.15943302056298667,0.573350508086446,0.20400000000000063,0.23254817987152004
0.1585546017169096,0.5746099899813938,0.21600000000000072,0.22740899357601685
0.15779596725893397,0.5756690997566908,0.2120000000000008,0.23083511777301896
0.15715711718905973,0.5765564620008585,0.2120000000000008,0.2423982869379012
0.15663805150728694,0.5771003291827678,0.2120000000000008,0.2526766595289076
0.1563984827310841,0.5774724488335478,0.21600000000000072,0.2526766595289076
0.1563984827310841,0.5778445684843279,0.20400000000000063,0.2543897216274087
0.15627869834298266,0.5778445684843279,0.20000000000000034,0.23768736616702327
0.1563984827310841,0.5778445684843279,0.19200000000000017,0.23768736616702327
0.15615891395488124,0.5776728209531986,0.1960000000000001,0.2334047109207706
0.15603912956677984,0.5771289537712894,0.1879999999999999,0.2346895074946464
0.1556797764024756,0.5769285816516385,0.19200000000000017,0.2376873661670233
0.15544020762627278,0.5774724488335478,0.19200000000000017,0.26381156316916465
0.1549610700738671,0.5783598110777155,0.19200000000000017,0.25995717344753727
0.1549610700738671,0.5792471733218832,0.18800000000000025,0.2543897216274088
0.1549610700738671,0.5803062830971802,0.19200000000000053,0.2620985010706636
0.1549610700738671,0.5810218978102186,0.19200000000000053,0.24967880085653085
0.15508085446196854,0.5813653928724771,0.19200000000000053,0.23897216274089916
0.15532042323817136,0.5811936453413479,0.2000000000000007,0.2449678800856529
0.1556797764024756,0.5808501502790894,0.19600000000000045,0.24668094218415398
0.15615891395488127,0.580506655216831,0.20000000000000034,0.23211991434689488
0.1566380515072869,0.5803349076857016,0.1960000000000001,0.253104925053533
0.157236973447794,0.5799914126234432,0.1960000000000001,0.24839400428265504
0.15759632661209827,0.5803349076857016,0.1960000000000001,0.24025695931477492
0.1577161110001997,0.5808501502790894,0.20400000000000026,0.24496788008565287
0.15759632661209827,0.581565764992128,0.20000000000000034,0.26552462526766574
0.15747654222399685,0.5821096321740372,0.20400000000000063,0.26252676659528884
0.15723697344779403,0.5828252468870756,0.2120000000000008,0.2702355460385436
0.15711718905969257,0.5828252468870756,0.20400000000000063,0.27880085653104897
0.15687762028348975,0.5830256190067264,0.19600000000000045,0.2758029978586721
0.15699740467159118,0.5830256190067264,0.19600000000000045,0.2518201284796571
0.15687762028348975,0.5826534993559465,0.19200000000000017,0.24453961456102755
0.1565182671191855,0.5824531272362956,0.18800000000000025,0.25524625267665924
0.15603912956677984,0.5824531272362956,0.18800000000000025,0.24496788008565282
0.15579956079057702,0.582624874767425,0.19600000000000045,0.2561027837259098
0.1550808544619685,0.5827966222985542,0.20000000000000034,0.2659528907922909
0.15472150129766427,0.5837126091312435,0.20400000000000063,0.2715203426124194
0.15460171690956287,0.5846285959639327,0.20000000000000034,0.25010706638115604
0.15460171690956287,0.5855445827966219,0.20000000000000034,0.25353319057815815
0.1542423637452586,0.5860884499785313,0.20000000000000034,0.24282655246252646
0.15436214813336002,0.5864605696293113,0.19600000000000045,0.25010706638115604
0.15448193252146145,0.5866323171604405,0.19600000000000045,0.24453961456102755
0.15460171690956287,0.5866323171604405,0.20800000000000055,0.2492505353319055
0.15484128568576566,0.5864605696293113,0.21600000000000072,0.2509635974304066
0.15555999201437418,0.5864605696293113,0.20800000000000055,0.2522483940042824
0.15615891395488127,0.5864605696293113,0.20800000000000055,0.24753747323340444
0.15675783589538833,0.585916702447402,0.20800000000000055,0.24582441113490336
0.15723697344779403,0.5853728352654928,0.2000000000000007,0.25524625267665924
0.15735675783589545,0.5850007156147128,0.19600000000000078,0.25224839400428234
0.15723697344779403,0.5846285959639328,0.19600000000000078,0.2706638115631689
0.1571171890596926,0.5844282238442821,0.19600000000000078,0.2779443254817984
0.15663805150728694,0.5845999713754113,0.19200000000000053,0.27408993576017104
0.15603912956677984,0.5849720910261913,0.18800000000000025,0.2706638115631689
0.15555999201437418,0.5853442106769713,0.184,0.27665952890792267
0.15520063885006993,0.5855445827966221,0.184,0.25438972162740875
0.1548412856857657,0.5853728352654929,0.184,0.24925053533190553
0.1547215012976643,0.5852010877343636,0.184,0.2453961456102781
0.1548412856857657,0.5850007156147129,0.184,0.2518201284796571
0.15456178878019572,0.5855159582081007,0.184,0.2569593147751603
0.15432222000399287,0.5860312008014883,0.184,0.2625267665952888
0.15408265122779002,0.5865750679833976,0.17999999999999972,0.2638115631691646
0.15384308245158718,0.5867468155145269,0.17999999999999972,0.27109207708779415
0.15320423238171293,0.5867468155145269,0.17999999999999972,0.26809421841541725
0.15320423238171293,0.5858594532703592,0.17999999999999972,0.25353319057815815
0.15304451986424442,0.5851438385573207,0.17999999999999972,0.24111349036402538
0.1525254541824716,0.5845999713754114,0.17999999999999972,0.24154175588865065
0.1520063885006988,0.5842564763131529,0.17999999999999972,0.24882226980728023
0.15176681972449596,0.5842564763131529,0.1879999999999999,0.25481798715203396
0.1512876821720903,0.5848003434950622,0.1879999999999999,0.24796573875802969
0.15080854461968463,0.5860598253900099,0.1879999999999999,0.250107066381156
0.15032940706727896,0.5880349219979961,0.1879999999999999,0.25182012847965707
0.14969055699740472,0.5906970087304992,0.1960000000000001,0.24539614561027806
0.14893192253942908,0.5932159725203948,0.1879999999999999,0.23811563169164848
0.14829307246955487,0.5957063117217688,0.1879999999999999,0.25695931477516026
0.14753443801157923,0.5980249033920135,0.1879999999999999,0.2646680942184151
0.14689558794170499,0.5997996278803489,0.1879999999999999,0.2556745182012845
0.14641645038929932,0.6010591097752968,0.1879999999999999,0.24882226980728023
0.14593731283689365,0.6024903392013737,0.1960000000000001,0.24882226980728023
0.1456977440606908,0.6035780735651922,0.20000000000000034,0.24453961456102755
0.14557795967258938,0.6041219407471015,0.20000000000000034,0.2359743040685222
0.1456977440606908,0.6046658079290108,0.20000000000000034,0.23554603854389694
0.14581752844879223,0.6050379275797908,0.20000000000000034,0.24496788008565282
0.14605709722499507,0.60483755546014,0.20000000000000034,0.24154175588865065
0.1461768816130965,0.6039501932159722,0.1960000000000001,0.24282655246252646
0.14641645038929935,0.6026907113210245,0.20400000000000026,0.25781584582441086
0.14653623477740074,0.6016316015457275,0.20800000000000055,0.2638115631691646
0.14665601916550217,0.6007442393015597,0.20000000000000034,0.26295503211991406
0.1467758035536036,0.6000572491770428,0.19600000000000045,0.2625267665952888
0.14653623477740074,0.6000572491770428,0.2000000000000007,0.2591006423982867
0.14593731283689365,0.6009446114212105,0.19600000000000078,0.24325481798715173
0.1450588939908166,0.6016316015457275,0.19200000000000053,0.2355460385438969
0.1444599720503095,0.6028624588521536,0.2000000000000007,0.2376873661670232
0.14398083449790383,0.6040933161585798,0.19600000000000045,0.2329764453961453
0.1438610501098024,0.605324173465006,0.19600000000000045,0.22783725910064206
0.14410061888600523,0.6051524259338767,0.19600000000000045,0.23597430406852218
0.14461968456777802,0.6044654358093599,0.19600000000000045,0.2342612419700211
0.14521860650828514,0.6030342063832829,0.18800000000000025,0.2355460385438969
0.14557795967258938,0.6012594818949474,0.18800000000000025,0.243683083511777
0.14569774406069078,0.5998282524688704,0.19200000000000017,0.24325481798715173
0.14569774406069078,0.5994847574066119,0.19200000000000017,0.24282655246252646
0.14545817528448796,0.5998282524688704,0.19200000000000017,0.26167023554603824
0.1450988221201837,0.6009159868326889,0.19600000000000045,0.2402569593147749
0.14485925334398086,0.6025189637898951,0.2000000000000007,0.2346895074946464
0.14461968456777805,0.6039501932159721,0.19200000000000053,0.23683083511777275
0.14438011579157523,0.6052096751109198,0.18800000000000025,0.24625267665952863
0.14438011579157523,0.6064691570058676,0.18800000000000025,0.23640256959314748
0.1441405470153724,0.6073565192500353,0.19200000000000017,0.24411134903640233
0.143741265721701,0.6071847717189061,0.1960000000000001,0.24582441113490341
0.143741265721701,0.6062974094747382,0.20400000000000026,0.2543897216274088
0.1438610501098024,0.6050379275797905,0.20800000000000055,0.24025695931477492
0.1438610501098024,0.6043223128667521,0.20800000000000055,0.23854389721627384
0.14410061888600526,0.6037784456848427,0.20000000000000034,0.25824411134903613
0.14449990017967665,0.6043223128667521,0.20000000000000034,0.26423982869378987
0.14461968456777805,0.6055817947616997,0.20000000000000034,0.2569593147751603
0.14449990017967665,0.6068412766566474,0.20400000000000026,0.26680942184154144
0.14449990017967665,0.6075568913696859,0.20400000000000026,0.27751605995717316
0.14410061888600526,0.6081007585515952,0.20800000000000055,0.2659528907922909
0.1438610501098024,0.6084442536138537,0.20800000000000055,0.262955032119914
0.1436214813335996,0.6086160011449829,0.20400000000000063,0.2655246252676656
0.1433419844280296,0.6087877486761121,0.19600000000000045,0.2591006423982866
0.1430624875224596,0.6091312437383707,0.19600000000000045,0.2556745182012845
0.14322220003992817,0.6091312437383707,0.19200000000000017,0.2518201284796571
0.14322220003992817,0.6087877486761122,0.184,0.243683083511777
0.14346176881613099,0.6084442536138537,0.184,0.24967880085653077
0.14386105010980238,0.6084442536138537,0.184,0.25224839400428234
0.14449990017967662,0.6077286389008153,0.184,0.2394004282655243
0.14521860650828514,0.6066409045369967,0.19200000000000017,0.23854389721627375
0.14581752844879223,0.6057249177043075,0.19600000000000045,0.2406852248394001
0.1461768816130965,0.6048089308716182,0.20400000000000026,0.23683083511777273
0.14641645038929935,0.6035494489766705,0.20800000000000055,0.23640256959314745
0.14641645038929935,0.602833834263632,0.20800000000000055,0.24967880085653077
0.1461768816130965,0.6030342063832828,0.20800000000000055,0.24839400428265496
0.14593731283689365,0.6030342063832828,0.20400000000000026,0.2539614561027834
0.14557795967258938,0.6034063260340627,0.19200000000000017,0.25995717344753716
0.1450988221201837,0.6041219407471013,0.1960000000000001,0.26381156316916454
0.14473946895587947,0.6046658079290106,0.1960000000000001,0.25695931477516026
0.14438011579157523,0.6046658079290106,0.1879999999999999,0.2685224839400425
0.14402076262727098,0.6048375554601397,0.19200000000000017,0.256531049250535
0.14378119385106813,0.6039501932159721,0.19200000000000017,0.2526766595289076
0.1436214813335996,0.6030628309718044,0.19200000000000017,0.24411134903640228
0.14322220003992817,0.6028910834406751,0.20000000000000034,0.24882226980728023
0.14294270313435817,0.6032345785029335,0.20000000000000034,0.24111349036402538
0.1426632062287882,0.6041505653356227,0.20000000000000034,0.24668094218415387
0.1426632062287882,0.6055817947616997,0.20000000000000034,0.24282655246252646
0.14282291874625674,0.6068412766566474,0.19600000000000045,0.2582441113490361
0.14322220003992817,0.6068412766566474,0.19200000000000053,0.2561027837259097
0.1433819125573967,0.6064977815943889,0.2000000000000007,0.2616702355460382
0.14378119385106813,0.6052382996994412,0.19600000000000045,0.2561027837259097
0.14378119385106813,0.604322312866752,0.19600000000000045,0.25224839400428234
0.1436214813335996,0.6035780735651919,0.20000000000000034,0.2449678800856528
0.14322220003992817,0.6039215686274504,0.20400000000000026,0.2496788008565307
0.14270313435815535,0.6033777014455411,0.20400000000000026,0.23897216274089902
0.1419444999001797,0.603205953914412,0.20400000000000026,0.24411134903640225
0.14130564983030547,0.6037498210963212,0.20800000000000055,0.24925053533190544
0.14094629666600123,0.6048375554601397,0.20800000000000055,0.2483940042826549
0.14046715911359559,0.6046658079290105,0.20000000000000034,0.24239828693790116
0.14034737472549413,0.6048375554601397,0.19200000000000017,0.25182012847965707
0.14046715911359559,0.6051810505223982,0.20000000000000034,0.2582441113490361
0.1407067278897984,0.605009302991269,0.20000000000000034,0.25481798715203396
0.14094629666600123,0.6039215686274504,0.19200000000000017,0.2655246252676656
