dbscan_label,dbscan_score,cluster_id
0,0.7392876944868392,0
0,0.7369047760396692,0
0,0.7292997854628472,0
0,0.7212305673395137,0
0,0.7155565858243942,0
0,0.7092989268840431,0
0,0.7030051675315393,0
0,0.7012770241467597,0
0,0.6986572977520714,0
0,0.6994558799080587,0
0,0.6991169152764466,0
0,0.6998419484445586,0
0,0.6988261566958759,0
0,0.6983106116458401,0
0,0.6986654050040247,0
0,0.6994651959324505,0
0,0.6977639138444551,0
0,0.6969798017446419,0
0,0.6926726091729556,0
0,0.6880041682060433,0
0,0.6837757707514689,0
0,0.6768786719705367,0
0,0.6698330858681235,0
0,0.6657741753337154,0
0,0.6584375667432539,0
0,0.6503491972220853,0
0,0.642462462013443,0
0,0.6333413638227888,0
0,0.6206862934805372,0
0,0.6134718496612152,0
0,0.6048406012106311,0
0,0.5941325045813498,0
0,0.5856816754536592,0
0,0.5739879396797232,0
0,0.564855913288789,0
0,0.5553111759143378,0
0,0.5504309447150424,0
0,0.5462882536687595,0
0,0.5410630400153156,0
0,0.5281955154925205,0
0,0.5228568384919472,0
0,0.514058694783105,0
0,0.5036891564544398,0
0,0.49597781483576847,0
0,0.4953005560141793,0
0,0.49194961866099357,0
0,0.4884649095714273,0
0,0.48983477685483534,0
0,0.49416959393141247,0
0,0.4903919141553135,0
0,0.48214576173661317,0
0,0.47834835154645716,0
0,0.4699269825079442,0
0,0.46283892030926466,0
0,0.45657758244072955,0
0,0.4568931273445358,0
0,0.4606372766999554,0
0,0.4563810968421455,0
0,0.45101462638492135,0
0,0.45246473560217826,0
0,0.445312217353452,0
0,0.4357573352369455,0
0,0.4378038879205954,0
0,0.43663213605987694,0
0,0.43192090683574774,0
0,0.4346845641033547,0
0,0.43414331738205114,0
0,0.42974669886257516,0
0,0.42747084883042524,0
0,0.42611804158324995,0
0,0.422229254771518,0
0,0.4221436794746214,0
0,0.4181178068805813,0
0,0.4195421228433984,0
0,0.4214358983941512,0
0,0.4177933806049236,0
0,0.4181360988426334,0
0,0.42275064889015207,0
0,0.4164338101700423,0
0,0.4104423285182069,0
0,0.4096110229923697,0
0,0.398944378580802,0
0,0.3995663941166592,0
0,0.40393776276536597,0
0,0.4084651664993061,0
0,0.406674368090703,0
0,0.41278376819298607,0
0,0.410237595227757,0
0,0.4063535049451728,0
0,0.4029376703742024,0
0,0.40470747565227316,0
0,0.4009675810755463,0
0,0.3990078962918344,0
0,0.4003591017570091,0
0,0.3957705483386382,0
0,0.3908906117108927,0
0,0.3904791903216815,0
0,0.3892253513522552,0
0,0.38326899534852055,0
0,0.38476648141316977,0
0,0.39193814509528546,0
0,0.386209723190693,0
0,0.38224734594923304,0
0,0.3800158732501046,0
0,0.3822613236221359,0
0,0.3730865639065813,0
0,0.37253980889796323,0
0,0.3677598961813285,0
0,0.3711966074134011,0
0,0.3671351105032873,0
0,0.3688881912720565,0
0,0.3655855853635199,0
0,0.3639107883162618,0
0,0.3604060685689386,0
0,0.3607690084438079,0
0,0.36019386073716575,0
0,0.36125285977714716,0
0,0.3655797457969979,0
0,0.3635485874618022,0
0,0.3695095311169236,0
0,0.36420756703695994,0
0,0.3654650833169085,0
0,0.36625804795879796,0
0,0.36989746544967633,0
0,0.3650303872108622,0
0,0.3666947960122792,0
0,0.37144320502196204,0
0,0.36667792949007677,0
0,0.3606482881969865,0
0,0.3601953234659731,0
0,0.35912955178514966,0
0,0.3559266226101666,0
0,0.35668730456832815,0
0,0.3599820495557907,0
0,0.3618894306723728,0
0,0.3632983668834187,0
0,0.35921011363086547,0
0,0.357483842419506,0
0,0.3576676537202131,0
0,0.3536167665747818,0
0,0.35407899698510714,0
0,0.3616679496659917,0
0,0.3678687756538416,0
0,0.36211732584458384,0
0,0.3628607137247885,0
0,0.3642035762975744,0
0,0.35892817399749005,0
0,0.3572039521664587,0
0,0.3577568966330008,0
0,0.3588277941050018,0
0,0.3553943209316871,0
0,0.35185284970599906,0
0,0.3494679819748713,0
0,0.3481398876349951,0
0,0.34867318002361697,0
0,0.3493683569074144,0
0,0.3490318963975681,0
0,0.3477459310929416,0
0,0.3467159686082955,0
0,0.34364603075980993,0
0,0.3436492376091119,0
0,0.34311846079787933,0
0,0.3446330481419726,0
0,0.34726926016579196,0
0,0.34783521074278106,0
0,0.34711438003154516,0
0,0.35077831490015793,0
0,0.35027646594832795,0
0,0.3477902061522919,0
0,0.34422192117569667,0
0,0.3452963238847613,0
0,0.3372768339922279,0
0,0.33060115813060803,0
0,0.32649252608715046,0
0,0.3234510963527659,0
0,0.3218082606876971,0
0,0.32453933628580545,0
0,0.32614079688494546,0
0,0.3269410111924038,0
0,0.3262542957926203,0
0,0.32385529086640136,0
0,0.3248572382415341,0
0,0.3232320020633774,0
0,0.32951774098465403,0
0,0.33423703727387516,0
0,0.32968018903227125,0
0,0.3280202927710778,0
0,0.33071528638809655,0
0,0.32777390167649517,0
0,0.32524321292347774,0
0,0.32802567034646357,0
0,0.3242484773522494,0
0,0.32378802754980185,0
0,0.3218805462066308,0
0,0.32360103485136904,0
0,0.32055651502528915,0
0,0.32185496453300266,0
0,0.3267845267256005,0
0,0.3274039776270886,0
0,0.32514484068201505,0
0,0.32800762420421126,0
0,0.3294312526619249,0
0,0.32108799802289917,0
0,0.3146136113936681,0
0,0.31453050016920603,0
0,0.31403953643212684,0
0,0.31661381957072987,0
0,0.32295771587730354,0
0,0.3299120505769618,0
0,0.33135306879595267,0
0,0.32385948246365925,0
0,0.32317366390769886,0
0,0.3213069420671481,0
0,0.3223543215558282,0
0,0.32235830546119815,0
0,0.32335258303507275,0
0,0.32263750163328814,0
0,0.319183197166028,0
0,0.3127818516590387,0
0,0.31225499372876225,0
0,0.3098255203398102,0
0,0.30632524601039984,0
0,0.3061029899349402,0
0,0.3060127519134647,0
0,0.3094263978561792,0
0,0.3167222376491598,0
0,0.3206956046293319,0
0,0.3288883879258207,0
0,0.334076838522286,0
0,0.33293410272406554,0
0,0.33266938708487104,0
0,0.32897247400221946,0
0,0.31950331002408106,0
0,0.32088948493052977,0
0,0.3199372154117719,0
0,0.3146304785150799,0
0,0.31664996815897206,0
0,0.3182089401757499,0
0,0.3206153156832722,0
0,0.32557644659227847,0
0,0.3261126753390194,0
0,0.32365135291440406,0
0,0.32202536151329475,0
0,0.31564554334703054,0
0,0.3131444626945913,0
0,0.31926006448506955,0
0,0.3186628958082662,0
0,0.3203716046146397,0
0,0.32519182400666224,0
0,0.3268343202302441,0
0,0.3291688244591573,0
0,0.3281820743400409,0
0,0.32947564835675897,0
0,0.32776228441446104,0
0,0.32265311368347643,0
0,0.3154580537048006,0
0,0.3201821544740543,0
0,0.3207027440151512,0
0,0.31680809459208004,0
0,0.3209666680181568,0
0,0.3215647192575268,0
0,0.32247656560911125,0
0,0.32166484504811754,0
0,0.3235853952943973,0
0,0.32825927417215334,0
0,0.32935705174925367,0
0,0.3282473772232544,0
0,0.3302877346259562,0
0,0.33756526665430314,0
0,0.33411751971379855,0
0,0.33172775912953906,0
0,0.3287420809333612,0
0,0.33165252896838077,0
0,0.32758865885028027,0
0,0.3263141303291154,0
0,0.32617743799489934,0
0,0.33012702056575705,0
0,0.3260418247929182,0
0,0.325393686027804,0
0,0.33159307590541476,0
0,0.3339225321679499,0
0,0.33059639332188867,0
0,0.33620351857148423,0
0,0.3371070810924392,0
0,0.3295373078861321,0
0,0.3334456512457866,0
0,0.3386653199074474,0
0,0.3326686744601083,0
0,0.3309495363563008,0
0,0.33005015308984625,0
0,0.32380937581775576,0
0,0.31629845749391766,0
0,0.31363207818948063,0
0,0.3124696276184857,0
0,0.3180305280258425,0
0,0.31606619324575813,0
0,0.31466495095130403,0
0,0.31564125863163045,0
0,0.3139761340382754,0
0,0.30930930123559003,0
0,0.307726504149471,0
0,0.31320915783776715,0
0,0.3118605365378544,0
0,0.3134741189465156,0
0,0.31317363208418136,0
0,0.3167868777935087,0
0,0.3115048031557561,0
0,0.309097024790516,0
0,0.3065105494807538,0
0,0.3113139878381794,0
0,0.316175602226539,0
0,0.3148719304895729,0
0,0.3201716287611446,0
0,0.31882933704717487,0
0,0.3166112863036234,0
0,0.31057733670205573,0
0,0.31133630412814683,0
0,0.3098154871904134,0
0,0.3116493425800859,0
0,0.21573986332939982,0
0,0.10553729532041753,0
0,0.062356270869950395,0
0,0.15345071533810076,0
0,0.27526576590628704,0
0,0.30175846174410614,0
0,0.3115633965580474,0
0,0.31651342743065725,0
0,0.31588793769270745,0
0,0.31313355307619145,0
0,0.31394347852667254,0
0,0.3057324651305615,0
0,0.3053287569486582,0
0,0.29774206303063905,0
0,0.2995029648039502,0
0,0.30335007323518987,0
0,0.3122263460222589,0
0,0.3149472008896798,0
0,0.3233494824681299,0
0,0.32647132699215814,0
0,0.3229836613551335,0
0,0.30919407703390966,0
0,0.3028541934052325,0
0,0.30405620686621404,0
0,0.3031059633824102,0
0,0.2951188209278912,0
0,0.30486299349501633,0
0,0.31092045026530496,0
0,0.3090543003527127,0
0,0.31267031894551106,0
0,0.312021237940031,0
0,0.3110041845184283,0
0,0.3058559269403714,0
0,0.3023862433706209,0
0,0.2991346000485349,0
0,0.29623634450084535,0
0,0.3008082824221506,0
0,0.30328310962296556,0
0,0.2981380210829102,0
0,0.2919732524038981,0
0,0.30084360233683594,0
0,0.2919994421959327,0
0,0.28394327304303346,0
0,0.28747207783412126,0
0,0.29207831055821004,0
0,0.2916365555906283,0
0,0.29420221890682097,0
0,0.29365355068630117,0
0,0.27829577788301063,0
0,0.2688911391763524,0
0,0.26933616132790367,0
0,0.2779131809742454,0
0,0.28800810050496606,0
0,0.29418556877169544,0
0,0.29897261536875286,0
0,0.29865985961762376,0
0,0.2937936278820301,0
0,0.28902793281423983,0
0,0.2888667784440618,0
0,0.2976984621350694,0
0,0.2906067472754647,0
0,0.26844609675982306,0
0,0.26398174070849834,0
0,0.2529039239232403,0
0,0.24101849060168182,0
0,0.24220268878978385,0
0,0.2591510416365248,0
0,0.26517980047543416,0
0,0.2588897595209555,0
0,0.25291228278315225,0
0,0.25237516667408255,0
0,0.26018628565510765,0
0,0.2582485713883159,0
0,0.2666454131080804,0
0,0.265596517939713,0
0,0.2659977754778012,0
0,0.2612723464919346,0
0,0.2562483418038697,0
0,0.24393883316721315,0
0,0.25647901994352645,0
0,0.24428403264769766,0
0,0.2393966662643069,0
0,0.24324760209619012,0
0,0.25825626745542474,0
0,0.25737615198978,0
0,0.26817041432480543,0
0,0.27117460898514234,0
0,0.2732402378773424,0
0,0.26384667516204136,0
0,0.2572823474656023,0
0,0.2583977648270757,0
0,0.264559390337761,0
0,0.2669915134433571,0
0,0.2712211314594018,0
0,0.2646228818753596,0
0,0.27201860625507657,0
0,0.2793325102806207,0
0,0.281604248704702,0
0,0.2787316042447664,0
0,0.2793997521595975,0
0,0.2751143387439949,0
0,0.2660154774274969,0
0,0.26440907382547,0
0,0.2625821959099424,0
0,0.2704865690511293,0
0,0.2954765995618871,0
0,0.2878779398790467,0
0,0.28665746569537026,0
0,0.28517978779036657,0
0,0.2828286257384605,0
0,0.3046725846794815,0
0,0.29099182132693635,0
0,0.2896771575883427,0
0,0.28511578847583474,0
0,0.29387276884010216,0
0,0.2920409848394927,0
0,0.3050964238404205,0
0,0.307864673974096,0
0,0.32272081588807233,0
0,0.3305618126928827,0
0,0.33686733083363607,0
0,0.33625092929083106,0
0,0.33734686296245225,0
0,0.3354127188060675,0
0,0.3284742999237143,0
0,0.32249895956117697,0
0,0.3250617699282875,0
0,0.31746814235889537,0
0,0.3173561797208188,0
0,0.32530727455886005,0
0,0.33130273707646696,0
0,0.3285287385630669,0
0,0.3372144994881106,0
0,0.3364596772470321,0
0,0.3360063165051222,0
0,0.33331607334485824,0
0,0.3326006854091211,0
0,0.3202986523361707,0
0,0.3363105250813662,0
0,0.34452063841179786,0
0,0.33729081680812345,0
0,0.34657484029890867,0
0,0.37297692618585243,0
0,0.3283263637260346,0
0,0.31811744185418583,0
0,0.31863197582324787,0
0,0.31335706117836615,0
0,0.3124483798993349,0
0,0.3262312223558554,0
0,0.32104412989976455,0
0,0.32120134445291715,0
0,0.31395511600050724,0
0,0.3096424625275658,0
0,0.30504985961754033,0
0,0.3094991139065444,0
0,0.3072783159363613,0
0,0.3164230140274692,0
0,0.31022860535501073,0
0,0.30848205841136345,0
0,0.3054747038570331,0
0,0.30290139883173356,0
0,0.30033574529402024,0
0,0.29833655578866014,0
0,0.30059724107366653,0
0,0.29871521488104075,0
0,0.2984540249964246,0
0,0.30031512409416433,0
0,0.30129689652024816,0
0,0.29417918219619316,0
0,0.29454795199976275,0
0,0.2968343343397447,0
0,0.29599516128555137,0
0,0.2939820818098437,0
0,0.30265506532367126,0
0,0.28419273005106355,0
0,0.27968500281316766,0
0,0.2852190708967398,0
0,0.3017203864912163,0
0,0.29559720915672305,0
0,0.3219815738546319,0
0,0.322455912825,0
0,0.32002386358084517,0
0,0.31204812627962203,0
0,0.3094589258868939,0
0,0.306931718904975,0
0,0.3068285309353516,0
0,0.31168341254037596,0
0,0.3268382368267786,0
0,0.3317784575164218,0
0,0.3378175697472483,0
0,0.33369221692959766,0
0,0.3374432195199695,0
0,0.3226645842936684,0
0,0.3263276148963421,0
0,0.325991838410563,0
0,0.3168419147281801,0
0,0.3072750727584709,0
0,0.310860741318225,0
0,0.3088005111800788,0
0,0.3016902976805703,0
0,0.30398203169304033,0
0,0.31247930458234474,0
0,0.31699789013529567,0
0,0.3163369121437097,0
0,0.3132291193035188,0
0,0.3125145190311923,0
0,0.3190303522273624,0
0,0.3208564458128223,0
0,0.32507659257749166,0
0,0.32455793742107547,0
0,0.3113866135633495,0
0,0.3028429295844124,0
0,0.29760679209128404,0
0,0.2981663802092732,0
0,0.3006487932978991,0
0,0.3063092076270459,0
0,0.3136089676547451,0
0,0.31066813753751327,0
0,0.3066165213339912,0
0,0.29610463906156176,0
0,0.29716086037854866,0
0,0.28925007864409424,0
0,0.28082731292466034,0
0,0.2825087839811071,0
0,0.2818143152292058,0
0,0.27726861908746675,0
0,0.2737984238271451,0
0,0.2720525960647188,0
0,0.2671796262451684,0
0,0.2673624759060123,0
0,0.27429276349743764,0
0,0.269671321261585,0
0,0.2627527701779672,0
0,0.26768240154239636,0
0,0.2626701339369513,0
0,0.2623239384312533,0
0,0.265826665809276,0
0,0.2706382225759184,0
0,0.2671707344731402,0
0,0.25808666418308096,0
0,0.25960169650183285,0
0,0.25799122392630736,0
0,0.2595003280838737,0
0,0.26133937500845134,0
0,0.27143456224271445,0
0,0.2683403916029769,0
0,0.25874584410483753,0
0,0.2596527613460384,0
0,0.25817494774825783,0
0,0.2620461701242136,0
0,0.25294796721607576,0
0,0.2584613903921496,0
0,0.2579738486882758,0
0,0.25618226925905113,0
0,0.25471359574962577,0
0,0.2518589613643164,0
0,0.25423372612045797,0
0,0.2530344215583717,0
0,0.25372659202108044,0
0,0.2664042902039372,0
0,0.2762231597022033,0
0,0.26524915501495167,0
0,0.2563500231313625,0
0,0.2616815112100687,0
0,0.26196868077895347,0
0,0.2560167333784483,0
0,0.26739574418770373,0
0,0.26722113153990196,0
0,0.25979244970508625,0
0,0.27023211193025415,0
0,0.27149319952154527,0
0,0.2718157842904792,0
0,0.2722324154214527,0
0,0.2813983232570239,0
0,0.2834054097660681,0
0,0.29243711394523053,0
0,0.29367060829745784,0
0,0.29748616672088124,0
0,0.29047579040557414,0
0,0.2941432771752197,0
0,0.2909846794825456,0
0,0.2885927712073351,0
0,0.2955930560378942,0
0,0.3031758892932591,0
0,0.2985274784717221,0
0,0.2996371449926371,0
0,0.28968900290959515,0
0,0.2687205704976694,0
0,0.2615390181833505,0
0,0.2644086985832478,0
0,0.2619821150021775,0
0,0.25939729277364315,0
0,0.27091646291110066,0
0,0.26351435020498215,0
0,0.2571528027887705,0
0,0.2614082513294763,0
0,0.2563195382953307,0
0,0.2516854364141171,0
0,0.2619170922741888,0
0,0.26403017110696986,0
0,0.26398850824492115,0
0,0.268528530092353,0
0,0.26788765698192596,0
0,0.25732471248199007,0
0,0.25179080179718416,0
0,0.24007922523896136,0
0,0.237446072216973,0
0,0.23511209776731967,0
0,0.24818562338047312,0
0,0.25838490581470797,0
0,0.26721490039130985,0
0,0.2564846784210102,0
0,0.25595168410618413,0
0,0.24026747791711245,0
0,0.23222218014604737,0
0,0.22717392045595708,0
0,0.23741693887516677,0
0,0.23920269337401376,0
0,0.254114694455175,0
0,0.2645903436355815,0
0,0.2769361115408893,0
0,0.2842492119833948,0
0,0.26608062584529146,0
0,0.2650961572942969,0
0,0.2660095482403838,0
0,0.25867579944690416,0
0,0.25958685808681314,0
0,0.27323600424821226,0
0,0.27429354074717205,0
0,0.2761152334567818,0
0,0.28736442420090885,0
0,0.2931846488605231,0
0,0.291170497541021,0
0,0.29340109721316804,0
0,0.2897915595150457,0
0,0.28580014321282493,0
0,0.28241591040778435,0
0,0.272109590959521,0
0,0.26493694729268635,0
0,0.2531796129675443,0
0,0.2541251519587843,0
0,0.2522982544440343,0
0,0.2631792322353597,0
0,0.25422559951011603,0
0,0.2669927607130889,0
0,0.2685938502550661,0
0,0.2630943883666881,0
0,0.25123118748435797,0
0,0.2558045922898516,0
0,0.251189628544113,0
0,0.23488367148725603,0
0,0.2348949177457032,0
0,0.23907812934036463,0
0,0.2433114873927595,0
0,0.2467597615899068,0
0,0.2584654100221093,0
0,0.262260973822004,0
0,0.2676339493113708,0
0,0.267318254686651,0
0,0.25960159005910105,0
0,0.2547658019057346,0
0,0.2598223723353453,0
0,0.26059431635385455,0
0,0.2619641904510122,0
0,0.2683472198283116,0
0,0.266215427023312,0
0,0.267603171372304,0
0,0.26413844631003464,0
0,0.2641766586034497,0
0,0.2588737218499765,0
0,0.2587026349753613,0
0,0.2580124452005043,0
0,0.2506547530634857,0
0,0.2504198966794354,0
0,0.24991975629758045,0
0,0.25009992578997087,0
0,0.2508376619790334,0
0,0.2527153255292486,0
0,0.2562000913296596,0
0,0.25555796338310466,0
0,0.254708458753077,0
0,0.25510118983113916,0
0,0.25394038144745207,0
0,0.2623773929895318,0
0,0.26116449890608523,0
0,0.26198347332272853,0
0,0.26096100482591633,0
0,0.2625826711811404,0
0,0.2699167919181854,0
0,0.2650470845799826,0
0,0.2620788042708906,0
0,0.2647800770404335,0
0,0.2740019765052155,0
0,0.272886870505238,0
0,0.27563173261742635,0
0,0.27518847798837676,0
0,0.27376443487870844,0
0,0.2732093105852399,0
0,0.2734241772585365,0
0,0.27378182353564745,0
0,0.27359145043227473,0
0,0.2746557388790575,0
0,0.2734602281752501,0
0,0.2652302135055742,0
0,0.2642801393685097,0
0,0.2647593694903817,0
0,0.26485713411271217,0
0,0.2650657734305749,0
0,0.2743099870927163,0
0,0.2670015799583479,0
0,0.26513579261899145,0
0,0.26386973296036315,0
0,0.2636868773052091,0
0,0.2626022253756462,0
0,0.27117861418628736,0
0,0.26245796777333746,0
0,0.2585560819781362,0
0,0.2564606838401024,0
0,0.25465844062809573,0
0,0.252655954053787,0
0,0.25974572316012473,0
0,0.2576451184082049,0
0,0.2555901566018943,0
0,0.25339664764307557,0
0,0.25264346542935673,0
0,0.24069931218549895,0
0,0.24041301511548108,0
0,0.23749451643929193,0
0,0.2362962034859063,0
0,0.2341945976734631,0
0,0.2428788301525813,0
0,0.24186814968150608,0
0,0.22946561373026667,0
0,0.21841827209976047,0
0,0.21810947175980377,0
0,0.2138348530480445,0
0,0.20418114473630555,0
0,0.20480700604077812,0
0,0.2137554772162768,0
0,0.20872461972914297,0
0,0.21336773728100822,0
0,0.21211800206480164,0
0,0.221755006838199,0
0,0.22046442950666942,0
0,0.22000226869454947,0
0,0.2211259591073,0
0,0.2222492798597304,0
0,0.2187415547873862,0
0,0.21578894248635938,0
0,0.22078706421948913,0
0,0.2197815179386044,0
0,0.22825597218354396,0
0,0.22861099053763456,0
0,0.22316407054725473,0
0,0.22292574567856294,0
0,0.22380336662717054,0
0,0.21445443393220398,0
0,0.21300801085554708,0
0,0.21185678076462372,0
0,0.21534062336415496,0
0,0.20780185804624593,0
0,0.2116653720030983,0
0,0.20991063569378923,0
0,0.21469701237804611,0
0,0.21451816909532856,0
0,0.2205267210918043,0
0,0.21335912313630306,0
0,0.20695056704415676,0
0,0.20656578212743573,0
0,0.20650850182683142,0
0,0.20593277767636672,0
0,0.2118562497973543,0
0,0.21806445020451407,0
0,0.21869293888235034,0
0,0.21506756574116676,0
0,0.21538596138734137,0
0,0.21154325048315611,0
0,0.21355098919472973,0
0,0.20242385766038648,0
0,0.21249736312734138,0
0,0.21288065281894483,0
0,0.2153370013424226,0
0,0.2119869960861578,0
0,0.22285480382969988,0
0,0.22378403651369508,0
0,0.2246044120762856,0
0,0.2248284923885634,0
0,0.22521523845759542,0
0,0.21555084020889476,0
0,0.20530255454876759,0
0,0.2021635014099373,0
0,0.1956553222685276,0
0,0.19472254088462707,0
0,0.21032406430121156,0
0,0.21385610819116915,0
0,0.20778821969326952,0
0,0.21346320600821514,0
0,0.2147286289031517,0
0,0.2118332246901885,0
0,0.21479785265932727,0
0,0.21814542535602666,0
0,0.2126220137167345,0
0,0.2073886523400504,0
0,0.19567444183432484,0
0,0.18489333211793574,0
0,0.18519894600949827,0
0,0.19287406219984515,0
0,0.199094536868024,0
0,0.20892463088088833,0
0,0.21652487792420272,0
0,0.20613722472133114,0
0,0.21435975321171433,0
0,0.21428985444505239,0
0,0.21407879044876055,0
0,0.21509378541200366,0
0,0.22615908155760522,0
0,0.22028962561502674,0
0,0.21994415577766757,0
0,0.2181111451701666,0
0,0.2182473891474186,0
0,0.2226770252863157,0
0,0.21060825803249086,0
0,0.20346945404084335,0
0,0.20911655330208528,0
0,0.20693975335842082,0
0,0.21162905022703765,0
0,0.20924835504105072,0
0,0.20673794659825567,0
0,0.18858631867071513,0
0,0.1796369359597221,0
0,0.17575102517328856,0
0,0.17808672408279808,0
0,0.1820973173054416,0
0,0.19137610995455034,0
0,0.19658920020575718,0
0,0.1960270204846782,0
0,0.1898210957803953,0
0,0.1884462312923294,0
0,0.18987434670944894,0
0,0.18705755711489766,0
0,0.19178514601155963,0
0,0.18538913936513693,0
0,0.17972644989174955,0
0,0.1853763919146057,0
0,0.1958835404003558,0
0,0.20416491449754512,0
0,0.20881181333877658,0
0,0.217759438990221,0
0,0.2096620497334194,0
0,0.20962164745660758,0
0,0.20863481491298932,0
0,0.20229063533515199,0
0,0.2025332852177188,0
0,0.20901891068747647,0
0,0.20580594499300467,0
0,0.20071790845780857,0
0,0.20399343968691558,0
0,0.19828196220009917,0
0,0.18827925178474558,0
0,0.18562947171949207,0
0,0.1769280206351002,0
0,0.18446590492900974,0
0,0.18200878815864072,0
0,0.19275045772913943,0
0,0.19491521607914641,0
0,0.20168640216313266,0
0,0.19118213986311433,0
0,0.19185595200427308,0
0,0.18510948336203376,0
0,0.19037757622217544,0
0,0.19722123829213395,0
0,0.20954251523538214,0
0,0.205962947178825,0
0,0.21030936900306954,0
0,0.21216687974951276,0
0,0.21311697955479397,0
0,0.21279031323863565,0
0,0.22586038784248796,0
0,0.22212134826253277,0
0,0.2170431772130153,0
0,0.217311780530654,0
0,0.22245263757876024,0
0,0.21766790331528565,0
0,0.22712309722150387,0
0,0.2270753183134545,0
0,0.21296000688587277,0
0,0.20564617462443063,0
0,0.2094121795389968,0
0,0.20670175639517144,0
0,0.2116029407974087,0
0,0.21671279075572847,0
0,0.21844886580798847,0
0,0.2120826349411604,0
0,0.21295406414853285,0
0,0.20916136694510293,0
0,0.2107673180255602,0
0,0.2165660780278242,0
0,0.21405717351742695,0
0,0.20260230983707914,0
0,0.19875558232459686,0
0,0.19298469683767547,0
0,0.18927429118646588,0
0,0.18829422799436987,0
0,0.2039816401858797,0
0,0.1979858104299199,0
0,0.19464545848370587,0
0,0.19580586670030822,0
0,0.1923115935256994,0
0,0.19078848774605897,0
0,0.18411447304164422,0
0,0.182585869676422,0
0,0.18719198553548708,0
0,0.18029695856230904,0
0,0.16419147381662977,0
0,0.16802351355615833,0
0,0.16258662517034717,0
0,0.1529018733452455,0
0,0.15272841667556167,0
0,0.1621283646421532,0
0,0.16665697468603774,0
0,0.17041508529847382,0
0,0.18409996930334552,0
0,0.18528219688485556,0
0,0.19584404365528735,0
0,0.1928347017494372,0
0,0.189503365138806,0
